"","date","product_type_web","weight","rain","avg_temp","year","weekday","weekend","month","quarter"
"4036",2017-10-17,"Salad Lettuce",13.5,0.7,"14.1",2017,3,FALSE,10,4
"4037",2017-10-17,"Salad Pasta & Grains",17.75,0.7,"14.1",2017,3,FALSE,10,4
"4038",2017-10-17,"Salad Proteins",48.8,0.7,"14.1",2017,3,FALSE,10,4
"4039",2017-10-17,"Salad Vegetables",43.9,0.7,"14.1",2017,3,FALSE,10,4
"4040",2017-10-18,"Salad Accompaniments",29.8,0.2,"10.4",2017,4,FALSE,10,4
"4041",2017-10-18,"Salad Cheese",33.2,0.2,"10.4",2017,4,FALSE,10,4
"4042",2017-10-18,"Salad Fruit",12.8,0.2,"10.4",2017,4,FALSE,10,4
"4043",2017-10-18,"Salad Lettuce",12.5,0.2,"10.4",2017,4,FALSE,10,4
"4044",2017-10-18,"Salad Pasta & Grains",112.5,0.2,"10.4",2017,4,FALSE,10,4
"4045",2017-10-18,"Salad Proteins",84.45,0.2,"10.4",2017,4,FALSE,10,4
"4046",2017-10-18,"Salad Vegetables",60.7,0.2,"10.4",2017,4,FALSE,10,4
"4047",2017-10-19,"Salad Accompaniments",20,0.2,"7.7",2017,5,FALSE,10,4
"4048",2017-10-19,"Salad Cheese",26.2,0.2,"7.7",2017,5,FALSE,10,4
"4049",2017-10-19,"Salad Lettuce",13,0.2,"7.7",2017,5,FALSE,10,4
"4050",2017-10-19,"Salad Pasta & Grains",35.5,0.2,"7.7",2017,5,FALSE,10,4
"4051",2017-10-19,"Salad Proteins",58.7,0.2,"7.7",2017,5,FALSE,10,4
"4052",2017-10-19,"Salad Vegetables",53.3,0.2,"7.7",2017,5,FALSE,10,4
"4053",2017-10-20,"Salad Accompaniments",16.2,2,"10.6",2017,6,FALSE,10,4
"4054",2017-10-20,"Salad Cheese",14.7,2,"10.6",2017,6,FALSE,10,4
"4055",2017-10-20,"Salad Fruit",6.4,2,"10.6",2017,6,FALSE,10,4
"4056",2017-10-20,"Salad Lettuce",12.5,2,"10.6",2017,6,FALSE,10,4
"4057",2017-10-20,"Salad Pasta & Grains",48,2,"10.6",2017,6,FALSE,10,4
"4058",2017-10-20,"Salad Proteins",52.9,2,"10.6",2017,6,FALSE,10,4
"4059",2017-10-20,"Salad Vegetables",44.5,2,"10.6",2017,6,FALSE,10,4
"4060",2017-10-21,"Salad Cheese",4.5,3.3,"10.4",2017,7,TRUE,10,4
"4061",2017-10-21,"Salad Lettuce",5,3.3,"10.4",2017,7,TRUE,10,4
"4062",2017-10-21,"Salad Pasta & Grains",18.5,3.3,"10.4",2017,7,TRUE,10,4
"4063",2017-10-21,"Salad Proteins",19.1,3.3,"10.4",2017,7,TRUE,10,4
"4064",2017-10-21,"Salad Vegetables",6.6,3.3,"10.4",2017,7,TRUE,10,4
"4065",2017-10-22,"Salad Cheese",7,10.7,"9.2",2017,1,TRUE,10,4
"4066",2017-10-22,"Salad Lettuce",7,10.7,"9.2",2017,1,TRUE,10,4
"4067",2017-10-22,"Salad Pasta & Grains",5.25,10.7,"9.2",2017,1,TRUE,10,4
"4068",2017-10-22,"Salad Proteins",8.5,10.7,"9.2",2017,1,TRUE,10,4
"4069",2017-10-22,"Salad Vegetables",18.6,10.7,"9.2",2017,1,TRUE,10,4
"4070",2017-10-23,"Salad Accompaniments",18,0.2,"7",2017,2,FALSE,10,4
"4071",2017-10-23,"Salad Cheese",19.8,0.2,"7",2017,2,FALSE,10,4
"4072",2017-10-23,"Salad Lettuce",18.5,0.2,"7",2017,2,FALSE,10,4
"4073",2017-10-23,"Salad Pasta & Grains",63,0.2,"7",2017,2,FALSE,10,4
"4074",2017-10-23,"Salad Proteins",86.6,0.2,"7",2017,2,FALSE,10,4
"4075",2017-10-23,"Salad Vegetables",54.7,0.2,"7",2017,2,FALSE,10,4
"4076",2017-10-24,"Salad Accompaniments",26,19.8,"6.1",2017,3,FALSE,10,4
"4077",2017-10-24,"Salad Cheese",26.2,19.8,"6.1",2017,3,FALSE,10,4
"4078",2017-10-24,"Salad Dressing",3.75,19.8,"6.1",2017,3,FALSE,10,4
"4079",2017-10-24,"Salad Fruit",6.4,19.8,"6.1",2017,3,FALSE,10,4
"4080",2017-10-24,"Salad Lettuce",7,19.8,"6.1",2017,3,FALSE,10,4
"4081",2017-10-24,"Salad Pasta & Grains",46.5,19.8,"6.1",2017,3,FALSE,10,4
"4082",2017-10-24,"Salad Proteins",35.55,19.8,"6.1",2017,3,FALSE,10,4
"4083",2017-10-24,"Salad Vegetables",39.5,19.8,"6.1",2017,3,FALSE,10,4
"4084",2017-10-25,"Salad Cheese",21.7,13.7,"11.4",2017,4,FALSE,10,4
"4085",2017-10-25,"Salad Fruit",6.4,13.7,"11.4",2017,4,FALSE,10,4
"4086",2017-10-25,"Salad Lettuce",14.5,13.7,"11.4",2017,4,FALSE,10,4
"4087",2017-10-25,"Salad Pasta & Grains",35.25,13.7,"11.4",2017,4,FALSE,10,4
"4088",2017-10-25,"Salad Proteins",51.4,13.7,"11.4",2017,4,FALSE,10,4
"4089",2017-10-25,"Salad Vegetables",49.3,13.7,"11.4",2017,4,FALSE,10,4
"4090",2017-10-26,"Salad Accompaniments",26,5.9,"12.2",2017,5,FALSE,10,4
"4091",2017-10-26,"Salad Cheese",21.7,5.9,"12.2",2017,5,FALSE,10,4
"4092",2017-10-26,"Salad Fruit",6.4,5.9,"12.2",2017,5,FALSE,10,4
"4093",2017-10-26,"Salad Lettuce",11,5.9,"12.2",2017,5,FALSE,10,4
"4094",2017-10-26,"Salad Pasta & Grains",56.5,5.9,"12.2",2017,5,FALSE,10,4
"4095",2017-10-26,"Salad Proteins",54.55,5.9,"12.2",2017,5,FALSE,10,4
"4096",2017-10-26,"Salad Vegetables",56.5,5.9,"12.2",2017,5,FALSE,10,4
"4097",2017-10-27,"Salad Accompaniments",5,0,"8.6",2017,6,FALSE,10,4
"4098",2017-10-27,"Salad Cheese",14.7,0,"8.6",2017,6,FALSE,10,4
"4099",2017-10-27,"Salad Fruit",6.4,0,"8.6",2017,6,FALSE,10,4
"4100",2017-10-27,"Salad Lettuce",16.5,0,"8.6",2017,6,FALSE,10,4
"4101",2017-10-27,"Salad Pasta & Grains",50,0,"8.6",2017,6,FALSE,10,4
"4102",2017-10-27,"Salad Proteins",53.25,0,"8.6",2017,6,FALSE,10,4
"4103",2017-10-27,"Salad Vegetables",63.3,0,"8.6",2017,6,FALSE,10,4
"4104",2017-10-28,"Salad Accompaniments",20,8.4,"11.5",2017,7,TRUE,10,4
"4105",2017-10-28,"Salad Cheese",4.5,8.4,"11.5",2017,7,TRUE,10,4
"4106",2017-10-28,"Salad Lettuce",1,8.4,"11.5",2017,7,TRUE,10,4
"4107",2017-10-28,"Salad Pasta & Grains",32,8.4,"11.5",2017,7,TRUE,10,4
"4108",2017-10-28,"Salad Proteins",15.5,8.4,"11.5",2017,7,TRUE,10,4
"4109",2017-10-28,"Salad Vegetables",5.2,8.4,"11.5",2017,7,TRUE,10,4
"4110",2017-10-29,"Salad Accompaniments",4.8,0,"6.9",2017,1,TRUE,10,4
"4111",2017-10-29,"Salad Cheese",14.7,0,"6.9",2017,1,TRUE,10,4
"4112",2017-10-29,"Salad Lettuce",8.5,0,"6.9",2017,1,TRUE,10,4
"4113",2017-10-29,"Salad Pasta & Grains",7.5,0,"6.9",2017,1,TRUE,10,4
"4114",2017-10-29,"Salad Proteins",39.4,0,"6.9",2017,1,TRUE,10,4
"4115",2017-10-29,"Salad Vegetables",33.9,0,"6.9",2017,1,TRUE,10,4
"4116",2017-10-30,"Salad Accompaniments",13.2,0,"4.5",2017,2,FALSE,10,4
"4117",2017-10-30,"Salad Cheese",21.7,0,"4.5",2017,2,FALSE,10,4
"4118",2017-10-30,"Salad Lettuce",11,0,"4.5",2017,2,FALSE,10,4
"4119",2017-10-30,"Salad Pasta & Grains",40.5,0,"4.5",2017,2,FALSE,10,4
"4120",2017-10-30,"Salad Proteins",58.95,0,"4.5",2017,2,FALSE,10,4
"4121",2017-10-30,"Salad Vegetables",28,0,"4.5",2017,2,FALSE,10,4
"4122",2017-10-31,"Salad Accompaniments",14.8,0.9,"5.6",2017,3,FALSE,10,4
"4123",2017-10-31,"Salad Cheese",21.7,0.9,"5.6",2017,3,FALSE,10,4
"4124",2017-10-31,"Salad Fruit",12.8,0.9,"5.6",2017,3,FALSE,10,4
"4125",2017-10-31,"Salad Lettuce",5,0.9,"5.6",2017,3,FALSE,10,4
"4126",2017-10-31,"Salad Pasta & Grains",62.5,0.9,"5.6",2017,3,FALSE,10,4
"4127",2017-10-31,"Salad Proteins",61.9,0.9,"5.6",2017,3,FALSE,10,4
"4128",2017-10-31,"Salad Vegetables",34.8,0.9,"5.6",2017,3,FALSE,10,4
"4129",2017-11-01,"Salad Accompaniments",10,1.7,"11.6",2017,4,FALSE,11,4
"4130",2017-11-01,"Salad Cheese",14.7,1.7,"11.6",2017,4,FALSE,11,4
"4131",2017-11-01,"Salad Pasta & Grains",17.75,1.7,"11.6",2017,4,FALSE,11,4
"4132",2017-11-01,"Salad Proteins",27.8,1.7,"11.6",2017,4,FALSE,11,4
"4133",2017-11-01,"Salad Vegetables",6.6,1.7,"11.6",2017,4,FALSE,11,4
"4134",2017-11-02,"Salad Cheese",7,0.2,"10.4",2017,5,FALSE,11,4
"4135",2017-11-02,"Salad Pasta & Grains",87.75,0.2,"10.4",2017,5,FALSE,11,4
"4136",2017-11-02,"Salad Proteins",29.85,0.2,"10.4",2017,5,FALSE,11,4
"4137",2017-11-02,"Salad Vegetables",33,0.2,"10.4",2017,5,FALSE,11,4
"4138",2017-11-03,"Salad Accompaniments",14.8,0.2,"6.1",2017,6,FALSE,11,4
"4139",2017-11-03,"Salad Cheese",14.7,0.2,"6.1",2017,6,FALSE,11,4
"4140",2017-11-03,"Salad Dressing",6.25,0.2,"6.1",2017,6,FALSE,11,4
"4141",2017-11-03,"Salad Fruit",6.4,0.2,"6.1",2017,6,FALSE,11,4
"4142",2017-11-03,"Salad Lettuce",11,0.2,"6.1",2017,6,FALSE,11,4
"4143",2017-11-03,"Salad Pasta & Grains",33,0.2,"6.1",2017,6,FALSE,11,4
"4144",2017-11-03,"Salad Proteins",65.25,0.2,"6.1",2017,6,FALSE,11,4
"4145",2017-11-03,"Salad Vegetables",47.5,0.2,"6.1",2017,6,FALSE,11,4
"4146",2017-11-04,"Salad Accompaniments",10,0.7,"10.1",2017,7,TRUE,11,4
"4147",2017-11-04,"Salad Lettuce",5,0.7,"10.1",2017,7,TRUE,11,4
"4148",2017-11-04,"Salad Pasta & Grains",6,0.7,"10.1",2017,7,TRUE,11,4
"4149",2017-11-04,"Salad Proteins",11.5,0.7,"10.1",2017,7,TRUE,11,4
"4150",2017-11-04,"Salad Vegetables",4.4,0.7,"10.1",2017,7,TRUE,11,4
"4151",2017-11-05,"Salad Accompaniments",3,3.8,"10",2017,1,TRUE,11,4
"4152",2017-11-05,"Salad Cheese",4.5,3.8,"10",2017,1,TRUE,11,4
"4153",2017-11-05,"Salad Lettuce",2,3.8,"10",2017,1,TRUE,11,4
"4154",2017-11-05,"Salad Pasta & Grains",12.5,3.8,"10",2017,1,TRUE,11,4
"4155",2017-11-05,"Salad Proteins",3.6,3.8,"10",2017,1,TRUE,11,4
"4156",2017-11-05,"Salad Vegetables",14.6,3.8,"10",2017,1,TRUE,11,4
"4157",2017-11-06,"Salad Accompaniments",18,0,"7.1",2017,2,FALSE,11,4
"4158",2017-11-06,"Salad Cheese",31.9,0,"7.1",2017,2,FALSE,11,4
"4159",2017-11-06,"Salad Lettuce",17,0,"7.1",2017,2,FALSE,11,4
"4160",2017-11-06,"Salad Pasta & Grains",83.5,0,"7.1",2017,2,FALSE,11,4
"4161",2017-11-06,"Salad Proteins",87.7,0,"7.1",2017,2,FALSE,11,4
"4162",2017-11-06,"Salad Vegetables",54.2,0,"7.1",2017,2,FALSE,11,4
"4163",2017-11-07,"Salad Accompaniments",5,1.5,"5.4",2017,3,FALSE,11,4
"4164",2017-11-07,"Salad Cheese",19.2,1.5,"5.4",2017,3,FALSE,11,4
"4165",2017-11-07,"Salad Dressing",3.75,1.5,"5.4",2017,3,FALSE,11,4
"4166",2017-11-07,"Salad Fruit",6.4,1.5,"5.4",2017,3,FALSE,11,4
"4167",2017-11-07,"Salad Lettuce",16.5,1.5,"5.4",2017,3,FALSE,11,4
"4168",2017-11-07,"Salad Pasta & Grains",54,1.5,"5.4",2017,3,FALSE,11,4
"4169",2017-11-07,"Salad Proteins",50.7,1.5,"5.4",2017,3,FALSE,11,4
"4170",2017-11-07,"Salad Vegetables",55.1,1.5,"5.4",2017,3,FALSE,11,4
"4171",2017-11-08,"Salad Accompaniments",17.8,0,"3.9",2017,4,FALSE,11,4
"4172",2017-11-08,"Salad Cheese",21.7,0,"3.9",2017,4,FALSE,11,4
"4173",2017-11-08,"Salad Fruit",6.4,0,"3.9",2017,4,FALSE,11,4
"4174",2017-11-08,"Salad Lettuce",10,0,"3.9",2017,4,FALSE,11,4
"4175",2017-11-08,"Salad Pasta & Grains",32.5,0,"3.9",2017,4,FALSE,11,4
"4176",2017-11-08,"Salad Proteins",74,0,"3.9",2017,4,FALSE,11,4
"4177",2017-11-08,"Salad Vegetables",60.7,0,"3.9",2017,4,FALSE,11,4
"4178",2017-11-09,"Salad Accompaniments",13,8.1,"8.6",2017,5,FALSE,11,4
"4179",2017-11-09,"Salad Cheese",30.7,8.1,"8.6",2017,5,FALSE,11,4
"4180",2017-11-09,"Salad Lettuce",6,8.1,"8.6",2017,5,FALSE,11,4
"4181",2017-11-09,"Salad Pasta & Grains",76.5,8.1,"8.6",2017,5,FALSE,11,4
"4182",2017-11-09,"Salad Proteins",48.6,8.1,"8.6",2017,5,FALSE,11,4
"4183",2017-11-09,"Salad Vegetables",52,8.1,"8.6",2017,5,FALSE,11,4
"4184",2017-11-10,"Salad Accompaniments",14.8,7.7,"7.1",2017,6,FALSE,11,4
"4185",2017-11-10,"Salad Cheese",4.5,7.7,"7.1",2017,6,FALSE,11,4
"4186",2017-11-10,"Salad Fruit",6.4,7.7,"7.1",2017,6,FALSE,11,4
"4187",2017-11-10,"Salad Lettuce",8,7.7,"7.1",2017,6,FALSE,11,4
"4188",2017-11-10,"Salad Pasta & Grains",31.25,7.7,"7.1",2017,6,FALSE,11,4
"4189",2017-11-10,"Salad Proteins",49.9,7.7,"7.1",2017,6,FALSE,11,4
"4190",2017-11-10,"Salad Vegetables",27.4,7.7,"7.1",2017,6,FALSE,11,4
"4191",2017-11-11,"Salad Cheese",14.7,0,"6",2017,7,TRUE,11,4
"4192",2017-11-11,"Salad Fruit",6.4,0,"6",2017,7,TRUE,11,4
"4193",2017-11-11,"Salad Lettuce",2,0,"6",2017,7,TRUE,11,4
"4194",2017-11-11,"Salad Pasta & Grains",41.25,0,"6",2017,7,TRUE,11,4
"4195",2017-11-11,"Salad Proteins",26.35,0,"6",2017,7,TRUE,11,4
"4196",2017-11-11,"Salad Vegetables",16.4,0,"6",2017,7,TRUE,11,4
"4197",2017-11-12,"Salad Accompaniments",7.8,0,"1.8",2017,1,TRUE,11,4
"4198",2017-11-12,"Salad Lettuce",6.5,0,"1.8",2017,1,TRUE,11,4
"4199",2017-11-12,"Salad Proteins",13.25,0,"1.8",2017,1,TRUE,11,4
"4200",2017-11-12,"Salad Vegetables",20.4,0,"1.8",2017,1,TRUE,11,4
"4201",2017-11-13,"Salad Accompaniments",5,0,"0.6",2017,2,FALSE,11,4
"4202",2017-11-13,"Salad Cheese",14.7,0,"0.6",2017,2,FALSE,11,4
"4203",2017-11-13,"Salad Dressing",7.5,0,"0.6",2017,2,FALSE,11,4
"4204",2017-11-13,"Salad Fruit",6.4,0,"0.6",2017,2,FALSE,11,4
"4205",2017-11-13,"Salad Lettuce",14.5,0,"0.6",2017,2,FALSE,11,4
"4206",2017-11-13,"Salad Pasta & Grains",50.5,0,"0.6",2017,2,FALSE,11,4
"4207",2017-11-13,"Salad Proteins",54.3,0,"0.6",2017,2,FALSE,11,4
"4208",2017-11-13,"Salad Vegetables",44.2,0,"0.6",2017,2,FALSE,11,4
"4209",2017-11-14,"Salad Accompaniments",14.8,6,"3.8",2017,3,FALSE,11,4
"4210",2017-11-14,"Salad Cheese",10.2,6,"3.8",2017,3,FALSE,11,4
"4211",2017-11-14,"Salad Dressing",3.75,6,"3.8",2017,3,FALSE,11,4
"4212",2017-11-14,"Salad Lettuce",12.5,6,"3.8",2017,3,FALSE,11,4
"4213",2017-11-14,"Salad Pasta & Grains",43.75,6,"3.8",2017,3,FALSE,11,4
"4214",2017-11-14,"Salad Proteins",64.8,6,"3.8",2017,3,FALSE,11,4
"4215",2017-11-14,"Salad Vegetables",23.9,6,"3.8",2017,3,FALSE,11,4
"4216",2017-11-15,"Salad Accompaniments",19.6,0,"7.1",2017,4,FALSE,11,4
"4217",2017-11-15,"Salad Cheese",31.9,0,"7.1",2017,4,FALSE,11,4
"4218",2017-11-15,"Salad Fruit",12.8,0,"7.1",2017,4,FALSE,11,4
"4219",2017-11-15,"Salad Lettuce",14,0,"7.1",2017,4,FALSE,11,4
"4220",2017-11-15,"Salad Pasta & Grains",59,0,"7.1",2017,4,FALSE,11,4
"4221",2017-11-15,"Salad Proteins",59.9,0,"7.1",2017,4,FALSE,11,4
"4222",2017-11-15,"Salad Vegetables",50.7,0,"7.1",2017,4,FALSE,11,4
"4223",2017-11-16,"Salad Accompaniments",8,4.5,"5.5",2017,5,FALSE,11,4
"4224",2017-11-16,"Salad Cheese",4.5,4.5,"5.5",2017,5,FALSE,11,4
"4225",2017-11-16,"Salad Lettuce",7,4.5,"5.5",2017,5,FALSE,11,4
"4226",2017-11-16,"Salad Pasta & Grains",50.5,4.5,"5.5",2017,5,FALSE,11,4
"4227",2017-11-16,"Salad Proteins",25.6,4.5,"5.5",2017,5,FALSE,11,4
"4228",2017-11-16,"Salad Vegetables",41.9,4.5,"5.5",2017,5,FALSE,11,4
"4229",2017-11-17,"Salad Accompaniments",14.8,3.2,"8.2",2017,6,FALSE,11,4
"4230",2017-11-17,"Salad Cheese",19.2,3.2,"8.2",2017,6,FALSE,11,4
"4231",2017-11-17,"Salad Dressing",11.25,3.2,"8.2",2017,6,FALSE,11,4
"4232",2017-11-17,"Salad Fruit",6.4,3.2,"8.2",2017,6,FALSE,11,4
"4233",2017-11-17,"Salad Lettuce",9.5,3.2,"8.2",2017,6,FALSE,11,4
"4234",2017-11-17,"Salad Pasta & Grains",51.5,3.2,"8.2",2017,6,FALSE,11,4
"4235",2017-11-17,"Salad Proteins",73.9,3.2,"8.2",2017,6,FALSE,11,4
"4236",2017-11-17,"Salad Vegetables",41.8,3.2,"8.2",2017,6,FALSE,11,4
"4237",2017-11-18,"Salad Cheese",7,1.8,"6.7",2017,7,TRUE,11,4
"4238",2017-11-18,"Salad Fruit",6.4,1.8,"6.7",2017,7,TRUE,11,4
"4239",2017-11-18,"Salad Lettuce",2,1.8,"6.7",2017,7,TRUE,11,4
"4240",2017-11-18,"Salad Pasta & Grains",27.5,1.8,"6.7",2017,7,TRUE,11,4
"4241",2017-11-18,"Salad Proteins",15.35,1.8,"6.7",2017,7,TRUE,11,4
"4242",2017-11-18,"Salad Vegetables",31.1,1.8,"6.7",2017,7,TRUE,11,4
"4243",2017-11-19,"Salad Accompaniments",10,4,"1.4",2017,1,TRUE,11,4
"4244",2017-11-19,"Salad Cheese",10.2,4,"1.4",2017,1,TRUE,11,4
"4245",2017-11-19,"Salad Lettuce",8.5,4,"1.4",2017,1,TRUE,11,4
"4246",2017-11-19,"Salad Pasta & Grains",5.25,4,"1.4",2017,1,TRUE,11,4
"4247",2017-11-19,"Salad Proteins",30.3,4,"1.4",2017,1,TRUE,11,4
"4248",2017-11-19,"Salad Vegetables",20.2,4,"1.4",2017,1,TRUE,11,4
"4249",2017-11-20,"Salad Accompaniments",17.6,0,"-2.7",2017,2,FALSE,11,4
"4250",2017-11-20,"Salad Cheese",14.7,0,"-2.7",2017,2,FALSE,11,4
"4251",2017-11-20,"Salad Dressing",7.5,0,"-2.7",2017,2,FALSE,11,4
"4252",2017-11-20,"Salad Fruit",19.2,0,"-2.7",2017,2,FALSE,11,4
"4253",2017-11-20,"Salad Lettuce",12,0,"-2.7",2017,2,FALSE,11,4
"4254",2017-11-20,"Salad Pasta & Grains",46.25,0,"-2.7",2017,2,FALSE,11,4
"4255",2017-11-20,"Salad Proteins",60.45,0,"-2.7",2017,2,FALSE,11,4
"4256",2017-11-20,"Salad Vegetables",47.3,0,"-2.7",2017,2,FALSE,11,4
"4257",2017-11-21,"Salad Accompaniments",18,2.6,"-2.7",2017,3,FALSE,11,4
"4258",2017-11-21,"Salad Cheese",21.7,2.6,"-2.7",2017,3,FALSE,11,4
"4259",2017-11-21,"Salad Fruit",6.4,2.6,"-2.7",2017,3,FALSE,11,4
"4260",2017-11-21,"Salad Lettuce",13.5,2.6,"-2.7",2017,3,FALSE,11,4
"4261",2017-11-21,"Salad Pasta & Grains",30.5,2.6,"-2.7",2017,3,FALSE,11,4
"4262",2017-11-21,"Salad Proteins",58.6,2.6,"-2.7",2017,3,FALSE,11,4
"4263",2017-11-21,"Salad Vegetables",12.7,2.6,"-2.7",2017,3,FALSE,11,4
"4264",2017-11-22,"Salad Accompaniments",5,10,"2.8",2017,4,FALSE,11,4
"4265",2017-11-22,"Salad Cheese",11.5,10,"2.8",2017,4,FALSE,11,4
"4266",2017-11-22,"Salad Fruit",6.4,10,"2.8",2017,4,FALSE,11,4
"4267",2017-11-22,"Salad Lettuce",12.5,10,"2.8",2017,4,FALSE,11,4
"4268",2017-11-22,"Salad Pasta & Grains",53.75,10,"2.8",2017,4,FALSE,11,4
"4269",2017-11-22,"Salad Proteins",55.4,10,"2.8",2017,4,FALSE,11,4
"4270",2017-11-22,"Salad Vegetables",55.3,10,"2.8",2017,4,FALSE,11,4
"4271",2017-11-23,"Salad Accompaniments",14.6,5.2,"9.4",2017,5,FALSE,11,4
"4272",2017-11-23,"Salad Cheese",26.2,5.2,"9.4",2017,5,FALSE,11,4
"4273",2017-11-23,"Salad Dressing",7.5,5.2,"9.4",2017,5,FALSE,11,4
"4274",2017-11-23,"Salad Fruit",6.4,5.2,"9.4",2017,5,FALSE,11,4
"4275",2017-11-23,"Salad Lettuce",19,5.2,"9.4",2017,5,FALSE,11,4
"4276",2017-11-23,"Salad Pasta & Grains",60.5,5.2,"9.4",2017,5,FALSE,11,4
"4277",2017-11-23,"Salad Proteins",83.9,5.2,"9.4",2017,5,FALSE,11,4
"4278",2017-11-23,"Salad Vegetables",56.5,5.2,"9.4",2017,5,FALSE,11,4
"4279",2017-11-24,"Salad Accompaniments",9.8,0,"5.7",2017,6,FALSE,11,4
"4280",2017-11-24,"Salad Cheese",14.7,0,"5.7",2017,6,FALSE,11,4
"4281",2017-11-24,"Salad Fruit",6.4,0,"5.7",2017,6,FALSE,11,4
"4282",2017-11-24,"Salad Lettuce",8.5,0,"5.7",2017,6,FALSE,11,4
"4283",2017-11-24,"Salad Pasta & Grains",43.75,0,"5.7",2017,6,FALSE,11,4
"4284",2017-11-24,"Salad Proteins",34.85,0,"5.7",2017,6,FALSE,11,4
"4285",2017-11-24,"Salad Vegetables",43.1,0,"5.7",2017,6,FALSE,11,4
"4286",2017-11-25,"Salad Accompaniments",9.8,0,"4.2",2017,7,TRUE,11,4
"4287",2017-11-25,"Salad Cheese",21.7,0,"4.2",2017,7,TRUE,11,4
"4288",2017-11-25,"Salad Fruit",6.4,0,"4.2",2017,7,TRUE,11,4
"4289",2017-11-25,"Salad Lettuce",6,0,"4.2",2017,7,TRUE,11,4
"4290",2017-11-25,"Salad Pasta & Grains",22.75,0,"4.2",2017,7,TRUE,11,4
"4291",2017-11-25,"Salad Proteins",38.7,0,"4.2",2017,7,TRUE,11,4
"4292",2017-11-25,"Salad Vegetables",13.6,0,"4.2",2017,7,TRUE,11,4
"4293",2017-11-26,"Salad Accompaniments",11.2,10.8,"5.2",2017,1,TRUE,11,4
"4294",2017-11-26,"Salad Lettuce",2,10.8,"5.2",2017,1,TRUE,11,4
"4295",2017-11-26,"Salad Pasta & Grains",33.5,10.8,"5.2",2017,1,TRUE,11,4
"4296",2017-11-26,"Salad Proteins",13.45,10.8,"5.2",2017,1,TRUE,11,4
"4297",2017-11-26,"Salad Vegetables",36.3,10.8,"5.2",2017,1,TRUE,11,4
"4298",2017-11-27,"Salad Accompaniments",15,9.1,"5.2",2017,2,FALSE,11,4
"4299",2017-11-27,"Salad Cheese",14.7,9.1,"5.2",2017,2,FALSE,11,4
"4300",2017-11-27,"Salad Lettuce",16,9.1,"5.2",2017,2,FALSE,11,4
"4301",2017-11-27,"Salad Pasta & Grains",18,9.1,"5.2",2017,2,FALSE,11,4
"4302",2017-11-27,"Salad Proteins",62.8,9.1,"5.2",2017,2,FALSE,11,4
"4303",2017-11-27,"Salad Vegetables",39.3,9.1,"5.2",2017,2,FALSE,11,4
"4304",2017-11-28,"Salad Accompaniments",14.6,6.9,"3",2017,3,FALSE,11,4
"4305",2017-11-28,"Salad Cheese",21.7,6.9,"3",2017,3,FALSE,11,4
"4306",2017-11-28,"Salad Dressing",15,6.9,"3",2017,3,FALSE,11,4
"4307",2017-11-28,"Salad Fruit",12.8,6.9,"3",2017,3,FALSE,11,4
"4308",2017-11-28,"Salad Lettuce",11,6.9,"3",2017,3,FALSE,11,4
"4309",2017-11-28,"Salad Pasta & Grains",55.25,6.9,"3",2017,3,FALSE,11,4
"4310",2017-11-28,"Salad Proteins",46.7,6.9,"3",2017,3,FALSE,11,4
"4311",2017-11-28,"Salad Vegetables",38.9,6.9,"3",2017,3,FALSE,11,4
"4312",2017-11-29,"Salad Accompaniments",12.8,0.3,"1.4",2017,4,FALSE,11,4
"4313",2017-11-29,"Salad Cheese",19.2,0.3,"1.4",2017,4,FALSE,11,4
"4314",2017-11-29,"Salad Lettuce",14.5,0.3,"1.4",2017,4,FALSE,11,4
"4315",2017-11-29,"Salad Pasta & Grains",49,0.3,"1.4",2017,4,FALSE,11,4
"4316",2017-11-29,"Salad Proteins",49.9,0.3,"1.4",2017,4,FALSE,11,4
"4317",2017-11-29,"Salad Vegetables",61.4,0.3,"1.4",2017,4,FALSE,11,4
"4318",2017-11-30,"Salad Accompaniments",9.6,0,"1.2",2017,5,FALSE,11,4
"4319",2017-11-30,"Salad Cheese",11.5,0,"1.2",2017,5,FALSE,11,4
"4320",2017-11-30,"Salad Fruit",6.4,0,"1.2",2017,5,FALSE,11,4
"4321",2017-11-30,"Salad Lettuce",10.5,0,"1.2",2017,5,FALSE,11,4
"4322",2017-11-30,"Salad Pasta & Grains",48.75,0,"1.2",2017,5,FALSE,11,4
"4323",2017-11-30,"Salad Proteins",51.85,0,"1.2",2017,5,FALSE,11,4
"4324",2017-11-30,"Salad Vegetables",40.2,0,"1.2",2017,5,FALSE,11,4
"4325",2017-12-01,"Salad Accompaniments",13,0,"0.8",2017,6,FALSE,12,4
"4326",2017-12-01,"Salad Cheese",21.7,0,"0.8",2017,6,FALSE,12,4
"4327",2017-12-01,"Salad Fruit",6.4,0,"0.8",2017,6,FALSE,12,4
"4328",2017-12-01,"Salad Lettuce",5,0,"0.8",2017,6,FALSE,12,4
"4329",2017-12-01,"Salad Pasta & Grains",50.5,0,"0.8",2017,6,FALSE,12,4
"4330",2017-12-01,"Salad Proteins",41.45,0,"0.8",2017,6,FALSE,12,4
"4331",2017-12-01,"Salad Vegetables",40.9,0,"0.8",2017,6,FALSE,12,4
"4332",2017-12-02,"Salad Lettuce",2,2.9,"2.7",2017,7,TRUE,12,4
"4333",2017-12-02,"Salad Proteins",21.7,2.9,"2.7",2017,7,TRUE,12,4
